vessel_id,vessel_name,vessel_flag,vessel_type,ssvid,event_start,event_end,duration_hrs,avg_speed_knots,total_distance_km,bbox_area_km2,net_displacement_ratio,lat,lon,dist_shore_km,dist_port_km,in_mpa,in_mpa_no_take,in_mpa_partial,on_high_seas,eez,rfmo,auth_status,potential_risk_flag,mpa_tier_weight,auth_multiplier,high_seas_mult,risk_flag_mult,risk_score
92ec51be6-617d-2521-0adf-8264fc44b2d1,LLV KAPRODON,RUS,fishing,273844800,2022-12-31 06:50:23+00:00,2023-01-01 07:19:15+00:00,24.48,2.223,73.79,534.73,0.7271,71.7139,49.3229,75.0,99.92,0,0,0,0,['5690'],"['NEAFC', 'NASCO', 'ACAP', 'NAMMCO', 'ICES', 'IWC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
123558546-6d69-a727-1226-4c5bfa4c0e9f,MYS SHELTINGA,RUS,fishing,273895100,2022-12-27 13:07:28+00:00,2023-01-01 19:07:43+00:00,126.0,3.568,775.11,494.74,0.0408,74.7345,26.9333,206.0,215.68,0,0,0,0,['33181'],"['ACAP', 'NASCO', 'NEAFC', 'NAMMCO', 'ICES', 'IWC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
d0858f061-164f-491e-b2b1-071673471ac4,LLV AZURIT,RUS,fishing,273436830,2022-12-31 08:19:33+00:00,2023-01-01 10:00:20+00:00,25.68,3.098,133.01,2443.65,0.5359,70.9395,20.5654,32.0,34.26,0,0,0,0,['5686'],"['NEAFC', 'NAMMCO', 'NASCO', 'ACAP', 'ICES', 'IWC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
5df62cee1-16c8-7219-8aec-f980eae52248,WEI DE NO.6,TWN,fishing,416252700,2022-12-31 08:31:37+00:00,2023-01-01 00:42:04+00:00,16.17,3.396,98.79,580.93,0.3939,-6.7659,44.603,323.0,544.65,0,0,0,0,['8337'],"['ACAP', 'IWC', 'SWIOFC', 'IOTC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
4fbd1a014-420f-7563-53ea-3558fa720302,TAIXIANG11,CHN,fishing,412549089,2022-12-31 08:17:30+00:00,2023-01-01 00:30:39+00:00,16.22,3.628,110.37,1002.62,0.4187,-9.8558,41.9181,145.0,172.5,0,0,0,0,['8479'],"['ACAP', 'IOTC', 'IWC', 'SWIOFC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
c0b1f2dc9-9cc6-07d2-4316-becf34cb971a,TAIHONG 8,CHN,fishing,412331014,2022-12-31 09:05:00+00:00,2023-01-01 00:23:11+00:00,15.3,4.143,116.83,817.1,0.4566,-5.4595,42.3496,291.0,356.8,0,0,0,0,['8479'],"['ACAP', 'SWIOFC', 'IWC', 'IOTC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
e27715f49-9076-c496-a205-1620f3fa1180,HO HSIN HSING NO.601,TWN,fishing,416004635,2022-12-31 09:07:31+00:00,2023-01-01 00:20:11+00:00,15.21,3.83,104.27,812.51,0.4429,-11.5122,51.6779,181.0,260.2,0,0,0,0,['8337'],"['SWIOFC', 'IOTC', 'ACAP', 'IWC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
7ba80d9a6-6833-888d-bb62-5e3df2f3095c,RYBAK,RUS,fishing,273351680,2022-12-31 07:07:04+00:00,2023-01-03 14:09:07+00:00,79.03,3.706,512.42,708.94,0.075,71.2995,43.9935,272.0,311.28,0,0,0,0,['5690'],"['IWC', 'ACAP', 'NASCO', 'NAMMCO', 'NEAFC', 'ICES']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
8836b07b7-78ea-2c7e-f066-436bfe1ddf0e,BAIGA,RUS,fishing,273295700,2022-12-30 23:33:18+00:00,2023-01-01 10:55:37+00:00,35.37,2.694,155.1,3236.96,0.6749,70.9734,43.6755,209.0,317.14,0,0,0,0,['5690'],"['NEAFC', 'ICES', 'NASCO', 'NAMMCO', 'ACAP', 'IWC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
7fd072328-8103-79d2-3be3-570aa1c44166,BARENTSEVO MORE,RUS,fishing,273436210,2022-12-31 06:33:04+00:00,2023-01-01 09:26:06+00:00,26.88,3.822,183.91,717.66,0.2531,70.892,40.4963,234.0,273.25,0,0,0,0,['5690'],"['IWC', 'NEAFC', 'ACAP', 'NASCO', 'NAMMCO', 'ICES']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
3f5d36e67-7b21-5056-7dea-c99acae89650,NORD TRAL,RUS,fishing,273431310,2022-12-30 15:45:11+00:00,2023-01-01 11:22:33+00:00,43.62,2.554,193.2,5262.61,0.5246,77.1225,12.3829,36.0,79.91,0,0,0,0,['33181'],"['ACAP', 'ICES', 'IWC', 'NAMMCO', 'NEAFC', 'NASCO']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
8f51d2be9-9632-fc8f-2720-23451566832e,MYS KORSAKOVA,RUS,fishing,273891000,2022-12-30 18:12:36+00:00,2023-01-01 10:06:48+00:00,39.9,3.542,234.69,638.67,0.1519,70.8817,40.6384,238.0,276.44,0,0,0,0,['5690'],"['IWC', 'ACAP', 'NEAFC', 'ICES', 'NAMMCO', 'NASCO']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
aebd3573d-dc7c-2fac-40cb-56366e8feadb,NORVEZHSKOE MORE,RUS,fishing,273291510,2022-12-30 13:18:14+00:00,2023-01-02 12:47:06+00:00,71.48,3.506,455.69,1012.03,0.1203,70.9361,40.5192,236.0,273.99,0,0,0,0,['5690'],"['NAMMCO', 'ACAP', 'IWC', 'NEAFC', 'ICES', 'NASCO']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
ebb1b33f0-0df6-2543-7334-3bf4bbfaf41f,KHOLMOGORY,RUS,fishing,273326830,2022-12-30 12:35:27+00:00,2023-01-01 04:05:09+00:00,39.49,3.151,224.97,3782.68,0.4382,71.178,44.1105,195.0,288.79,0,0,0,0,['5690'],"['IWC', 'NASCO', 'ICES', 'NEAFC', 'ACAP', 'NAMMCO']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
46ec36fd4-4088-4b3b-af53-10f13e18ca15,VYMPEL,RUS,fishing,273213650,2022-12-30 04:44:22+00:00,2023-01-01 10:54:45+00:00,54.17,2.783,254.08,2141.09,0.4612,70.6365,40.2692,185.0,252.97,0,0,0,0,['5690'],"['ACAP', 'NEAFC', 'ICES', 'IWC', 'NASCO', 'NAMMCO']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
980eae638-812b-6d0c-5585-a7de81bdf94d,ZAPOLYARYE,RUS,fishing,273296480,2022-12-30 03:25:27+00:00,2023-01-01 15:49:13+00:00,60.4,3.092,335.62,1065.23,0.1374,70.5608,38.076,150.0,173.81,0,0,0,0,['5690'],"['ICES', 'IWC', 'NEAFC', 'NASCO', 'NAMMCO', 'ACAP']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
3b8f3648f-f404-2583-ba7c-eadeaad3f73d,MASTER SCOTT,VEN,fishing,775639000,2022-12-30 10:36:47+00:00,2023-01-01 03:55:07+00:00,41.31,2.517,171.65,1119.0,0.3291,11.2228,-66.3291,51.0,66.06,0,0,0,0,['8433'],"['ICCAT', 'IWC', 'NAMMCO', 'ACAP']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
1a48d4ea0-06d9-e71e-c0cd-f199c649822e,KAPITAN DOLGIKH,RUS,fishing,273354820,2022-12-30 13:18:30+00:00,2023-01-01 09:57:20+00:00,44.65,3.329,261.34,1995.41,0.2808,70.7841,40.3436,215.0,273.64,0,0,0,0,['5690'],"['IWC', 'NEAFC', 'NAMMCO', 'NASCO', 'ACAP', 'ICES']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
91d8204f5-5610-3baf-1409-4747f5c70296,STRELETS,RUS,fishing,273312270,2022-12-28 01:45:07+00:00,2023-01-01 04:09:10+00:00,98.4,3.57,621.5,709.95,0.0695,71.3418,43.5011,287.0,331.52,0,0,0,0,['5690'],"['ACAP', 'ICES', 'NASCO', 'NAMMCO', 'IWC', 'NEAFC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
7fbf3e827-7698-cd09-d90a-9a7bb2ccadb7,MYS GVOZDEVA,RUS,fishing,273890200,2022-12-29 18:18:54+00:00,2023-01-02 01:42:03+00:00,79.39,3.877,545.66,515.16,0.0595,74.6209,24.9258,158.0,158.38,0,0,0,0,['33181'],"['NASCO', 'NEAFC', 'ACAP', 'IWC', 'NAMMCO', 'ICES']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
5390f37ed-d7cc-fb2d-8aae-a2ad1822256b,ASPER VICTORIA,NOR,fishing,257390000,2022-12-29 15:26:06+00:00,2023-01-01 11:49:48+00:00,68.39,1.152,139.12,7.94,0.029,71.3928,22.9728,52.0,25.2,0,0,0,0,['5686'],"['NASCO', 'IWC', 'NAMMCO', 'ICES', 'ACAP', 'NEAFC']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
b0aec7f55-570a-3b3e-d97d-605437f61db6,HERMES,NOR,fishing,258410000,2022-12-31 09:54:34+00:00,2023-01-01 00:32:32+00:00,14.63,3.472,77.05,98.04,0.182,73.7925,17.1252,91.0,90.55,0,0,0,0,['33181'],"['ACAP', 'IWC', 'NAMMCO', 'NASCO', 'NEAFC', 'ICES']",publicly_authorized,0,1.0,1.0,1.0,1.0,1.0
